0.01	0.5063002857239528	0.5073212574454932	0.5068225495888423	0.5056874202030834	0.5069359963139025	0.5054193392474038	0.5041686927171358	0.503406049913398	0.5010078843996092	0.5050506884013234		0.0018308177190046915
0.02	0.5127017426239817	0.5147854568527428	0.51379118278734	0.5115009376364227	0.5139943969500338	0.5109281889019828	0.5084260298131672	0.5068751453210782	0.5020318288150464	0.5102039813132355		0.0036969378444722885
0.03	0.5192051643280734	0.5223929905326608	0.5209071583411401	0.5174423151840163	0.5211756413382305	0.5165277336876705	0.5127738669263741	0.510408692228469	0.5030722779856062	0.5154616537790423		0.0055983579065696076
0.04	0.5258111865080972	0.5301438877945337	0.5281714110929444	0.5235131296585581	0.5284799079060875	0.522219061349321	0.5172140045659817	0.5140080731737187	0.5041296867209224	0.5208253764284272		0.007534970992020732
0.05	0.5325202645094426	0.5380377729350834	0.5355845076758512	0.5297147409456435	0.5359070829363142	0.5280031453142712	0.5217481724506537	0.517674637841534	0.505204519162908	0.5262966941180421		0.009506553753218164
0.060000000000000005	0.5393326491113414	0.546073820859981	0.5431465991711922	0.5360482584893895	0.5434567273753321	0.5338808256707169	0.5263780121127128	0.5214096925673919	0.5062972478686033	0.5318770024560358		0.011512753746270444
0.07	0.5462483604089122	0.5542507105676733	0.5508573709044524	0.542514505121124	0.5511280416896279	0.5398527884143164	0.5311050576920278	0.5252144886743753	0.5074083526938452	0.5375675221540936		0.013553076169364525
0.08	0.553267159845647	0.5625665768230538	0.5587159896563773	0.5491139782913197	0.5589198289295491	0.5459195429399032	0.535930714864248	0.5290902095961751	0.5085383194572509	0.5433692711841089		0.01562687010239964
0.09	0.5603885204717793	0.5710189604614696	0.5667210486880584	0.5558468088368447	0.5668304562350999	0.552081397787945	0.5408562378756937	0.533037956755265	0.5096876383640511	0.5492830347594578		0.017733314382991295
0.09999999999999999	0.5676115955605886	0.5796047578917137	0.5748705111189745	0.5627127175019565	0.5748578151053726	0.5583384346963124	0.5458827046926742	0.5370587341855261	0.5108568021699234	0.5553093332140984		0.019871403292592887
0.10999999999999999	0.5749351857818763	0.5883201705092189	0.5831616523551779	0.5697109695329924	0.5829992808526179	0.5646904810578031	0.551010990317198	0.5411534319142514	0.5120463040663218	0.5614483879172375		0.022039932269340423
0.11999999999999998	0.5823577052099869	0.5971606548857719	0.591591002439455	0.5768403277835387	0.5912516717731099	0.5711370809432839	0.556241738374689	0.5453228081500349	0.5132566352710228	0.5677000854377705		0.024237483910662726
0.12999999999999998	0.5898771465327265	0.606120874766588	0.6001542893833111	0.5840990048984036	0.5996112086885882	0.5776774649195655	0.5615753311429305	0.5495674703609066	0.5144882823108753	0.5740639402612813		0.026462414577692134
0.13999999999999999	0.5974910459266797	0.6151946560748476	0.608846384737265	0.5914846152892799	0.6080734756418581	0.5843105189700313	0.5670118582651339	0.5538878553714005	0.5157417239882093	0.580539056462745		0.02871284196354399
0.15	0.6051964481722064	0.624374946291354	0.6176612528543813	0.5989941277696652	0.6166333826645886	0.591034752913874	0.5725510844733472	0.558284208657887	0.5170174280281772	0.5871240888489989		0.030986634036556916
0.16	0.6129898726953423	0.6336537797344409	0.6265919054931167	0.6066238198769073	0.6252851316695512	0.5978482688150221	0.5781924167402775	0.5627565630779063	0.518315847411566	0.5938172042043952		0.033281399814949215
0.17	0.6208672813402238	0.643022250402196	0.6356303635779735	0.614369235068911	0.6340221866470255	0.604748729972016	0.5839348713760223	0.5673047173303462	0.5196374164064157	0.6006160433974447		0.03559448246779493
